ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AZE,RI,gfdl,2050,best,-0.158084171,276064.14059,13068762.258,-236295.4324,-8644010.244,606.5770423,2248.3124406,3215.7532509,-13913697.26,-1502696.108,6772383.1246
AZE,RI,hadgem,2005,best,-0.176155043,52763.004071,527630.04071,-63983.98351,-639839.8351,109.3643963,1510.5194127,2107.1076801,-885643.2971,-68964.29552,314767.75753
AZE,RI,hadgem,2020,best,-0.134753829,79253.717037,1320167.2111,-43855.81944,-982986.3461,122.7582552,1695.5127442,2408.5098139,-1580463.227,-121220.3414,718697.22275
AZE,RI,hadgem,2030,best,-0.126364522,94365.701378,2263824.2249,-29609.26497,-1198795.615,136.8974848,1890.8009849,2708.5410079,-2250269.77,-172527.563,1224001.718
AZE,RI,hadgem,2050,best,-0.157942674,73523.619243,2999060.4173,-47593.45609,-1758197.291,152.7396753,2109.6101867,3035.6774145,-3111649.18,-297920.6021,1651372.4914
AZE,WH,gfdl,2005,best,-0.042104594,123928171.22,1239281712.2,-32651439.48,-326514394.8,336415.19203,557295.84218,570600.86427,-324446590,-2067804.794,0
AZE,WH,gfdl,2020,best,-0.00718161,59336599.767,1832647709.8,-12628641.63,-304669585.9,322766.02662,534685.02284,549452.09011,-352630729.6,47961143.719,0
AZE,WH,gfdl,2030,best,-0.01381417,16745235.837,2000100068.2,-16936953.12,-500314055.6,309733.36911,513095.49295,527812.66787,-568358502.2,68044446.617,0
AZE,WH,gfdl,2050,best,-0.009913998,155820406.11,3558304129.3,-9796913.183,-426866052.6,296121.00155,490545.63185,503011.48632,-529255156.5,102389103.91,0
AZE,WH,hadgem,2005,best,-0.032424873,140515316.66,1405153166.6,-40535507.87,-405355078.7,474589.15562,664511.4363,688787.17061,-336895681.1,-68459397.58,0
AZE,WH,hadgem,2020,best,-0.005644951,41342524.656,1818578413.2,-17704974.88,-453222395.6,466212.18765,653473.13285,680545.23912,-415426498.5,-37795897.13,0
