ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUT,WH,gfdl,2050,best,0.0142191395,5795349.0853,176427012.82,-2914815.517,-240374668.4,145124.79076,240185.48844,251503.17544,-213743123.9,-26631544.54,0
AUT,WH,hadgem,2005,best,-0.05368693,1492903.3478,14929033.478,-87529535.17,-875295351.7,264355.94367,267026.20572,279213.69732,-892861378.7,17566026.989,0
AUT,WH,hadgem,2020,best,0.003470835,5792728.334,72856316.818,-39324467.65,-797961724.6,254645.31825,257217.49319,270204.96146,-844566150.3,46604425.68,0
AUT,WH,hadgem,2030,best,0.0163133317,10316275.846,176019075.27,-12729444.72,-448844190.5,246352.1388,248840.54424,262155.07174,-552231253.6,103387063.04,0
AUT,WH,hadgem,2050,best,0.001442443,18548660.91,361505684.37,-9428577.25,-398237511.5,240868.95742,243301.9772,257399.29299,-543118402.7,144880891.22,0
AZE,MZ,gfdl,2005,best,0.0061222029,85293367.199,852933671.99,-2435713.249,-24357132.49,40780.297715,41192.219914,34894.8079,-55307249.88,30950117.39,0
AZE,MZ,gfdl,2020,best,0.0049130183,94507931.204,1798012984,-333273.1778,-7596037.23,47953.842362,48438.224608,41341.8422,-70426845.68,62830808.454,0
AZE,MZ,gfdl,2030,best,0.0580934233,109837627.77,2896389261.7,5383274.7158,128739831.24,56676.547661,57249.038041,49195.0026,18114413.44,110625417.8,0
AZE,MZ,gfdl,2050,best,0.0563387701,127172064.51,4168109906.8,11010172.053,319810776.75,66568.775177,67241.187048,58150.2923,132111517.91,187699258.85,0
AZE,MZ,hadgem,2005,best,-0.009593971,68736107.092,687361070.92,-1547066.403,-15470664.03,39466.879741,39865.535092,35318.8336,-45149867.35,29679203.32,0
AZE,MZ,hadgem,2020,best,0.0116892134,74832700.111,1435688072,714679.04178,19722436.362,46513.761531,46983.597506,42003.5748,-34207114.75,53929551.113,0
AZE,MZ,hadgem,2030,best,0.0451780682,91186177.215,2347549844.2,5712214.6563,156386071.58,54512.9953,55063.631616,49660.9817,68001560.863,88384510.722,0
