ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AZE,WH,hadgem,2050,best,-0.024189307,244421763.72,5020971878.8,-21134737.84,-727221721.9,455792.39685,640389.85458,672040.13851,-804355781,77134059.139,0
BDI,RI,gfdl,2005,best,,0,0,0,0,11339.965816,19932.435602,25200.492552,0,0,0
BDI,RI,gfdl,2020,best,-0.021290894,15781453.445,157814534.45,4595830.3668,3027083.0834,14259.919983,25064.884794,31789.31567,-85862441.17,-50712553.44,139602077.69
BDI,RI,gfdl,2030,best,-0.16061816,23257378.413,390388318.59,-785513.7092,-80077196.41,17869.180248,31408.938117,39781.901622,-241667375.4,-156752808.9,318342987.88
BDI,RI,gfdl,2050,best,-0.160430641,16137494.824,551763266.82,-8034679.852,-224719404.9,21933.179059,38552.292507,48619.469459,-407950380.5,-270828280.7,454059256.29
BDI,RI,hadgem,2005,best,,0,0,0,0,11380.786041,20004.185952,25217.302334,0,0,0
BDI,RI,hadgem,2020,best,-0.122761676,18831720.723,188317207.23,1196363.3285,-58100279.18,14471.06177,25436.012023,32040.927769,-140127824.9,-56344629.47,138372175.22
BDI,RI,hadgem,2030,best,-0.247678117,25509823.597,443415443.2,-5927320.125,-210959373.2,18198.860547,31988.422343,40286.873616,-350570576.5,-155583234.8,295194438.11
BDI,RI,hadgem,2050,best,-0.275542958,19790907.041,641324513.61,-12979847.63,-425764419.9,22604.072803,39731.532952,49775.949763,-580769529.2,-304891010.3,459896119.6
BDI,WH,gfdl,2005,best,-0.141951803,267424.60457,2674246.0457,-1952483.054,-19524830.54,10351.92015,10456.485,11009.778781,-4365059.663,-15159770.88,0
BDI,WH,gfdl,2020,best,-0.163193308,626383.18294,8938077.8751,-2529826.632,-43205261.17,11229.977379,11343.411494,12021.367243,-5494447.939,-37710813.23,0
