ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
BEL,MZ,hadgem,2030,best,-0.043729735,19097798.915,765665293.83,-16067679.53,-591158876.4,36453.273593,45180.320448,44023.6678,-471771197.1,-119387679.3,0
BEL,MZ,hadgem,2050,best,-0.033279211,31830558.651,1083970880.3,-13002886.74,-625187507.4,35294.545446,43744.18855,42749.3824,-501027947.7,-124159559.8,0
BEL,WH,gfdl,2005,best,-0.050274971,12535593.723,125355937.23,-79203537.31,-792035373.1,206810.24012,208899.23244,213112.73,-801287930.6,9252557.447,0
BEL,WH,gfdl,2020,best,-0.038585252,12612597.987,251481917.1,-67162107.36,-1361842725,193746.59198,195703.62826,200346.346,-1398948418,37105692.946,0
BEL,WH,gfdl,2030,best,-0.010542288,16012692.231,411608839.41,-48807502.56,-1466270262,182156.11259,183996.07332,188840.253,-1522951394,56681131.836,0
BEL,WH,gfdl,2050,best,-0.011399054,17421963.721,585828476.61,-37296550.5,-1568669192,172248.53674,173988.42095,178772.919,-1669846425,101177233.16,0
BEL,WH,hadgem,2005,best,-0.050534242,17639761.82,176397618.2,-75945213.14,-759452131.4,204835.44589,206904.4908,212719.512,-769585250.4,10133118.975,0
BEL,WH,hadgem,2020,best,-0.031567127,16682751.955,343225137.75,-56783445.75,-1193438505,191181.97645,193113.10753,199571.929,-1271474333,78035828.064,0
BEL,WH,hadgem,2030,best,-0.006533055,23813780.04,581362938.15,-39792769.46,-1218549249,181373.31674,183205.37044,189945.71,-1347986073,129436824.44,0
BEL,WH,hadgem,2050,best,-0.010094943,23865913.367,820022071.82,-32548522.51,-1282503942,174622.94156,176386.80966,183598.589,-1448607389,166103446.51,0
BEN,MZ,gfdl,2005,best,-0.384609265,229813183.61,2298131836.1,-93209195.93,-932091959.3,410441.25221,457729.8751,427124.72705,-1083127901,151035941.37,0
BEN,MZ,gfdl,2020,best,-0.289708797,314151749.01,5439649326.3,-57765821.8,-1158765189,450258.77866,502128.23719,466342.90828,-1464285824,305520635.29,0
BEN,MZ,gfdl,2030,best,-0.267519779,328352424.1,8723173567.2,-32345828.78,-1132468975,488755.66763,545051.68353,503799.48247,-1671796984,539328008.86,0
BEN,MZ,gfdl,2050,best,-0.278355771,352493651,12248110077,-36798867.78,-1187212928,516974.76532,576514.51847,530087.52645,-1811403012,624190084.1,0
BEN,MZ,hadgem,2005,best,-0.346603459,243155933.79,2431559337.9,-96372138.3,-963721383,390801.63762,456279.27132,426978.4886,-1068008345,104286962.31,0
BEN,MZ,hadgem,2020,best,-0.296141937,305311995.97,5484679297.6,-59429295.08,-1218780983,427786.73469,499448.24712,465499.30964,-1457549988,238769005.71,0
BEN,MZ,hadgem,2030,best,-0.262236121,345570578.66,8940385084.2,-35075061.02,-1214528383,461381.35532,538655.83194,500112.44233,-1653820167,439291784.54,0
BEN,MZ,hadgem,2050,best,-0.281192019,343324207.77,12373627162,-38536689.03,-1252897486,483797.30796,564814.28357,522260.37107,-1742429840,489532354.17,0
BEN,RI,gfdl,2005,best,-0.08263574,117224.52283,1172245.2283,-17170.26569,-171702.6569,205.8118033,6166.4879688,7143.99653,-839810.1632,-99173.98761,767281.49389
BEN,RI,gfdl,2020,best,-0.08283783,105884.3587,2231088.8153,-18329.01917,-562188.0233,255.3188119,7649.8060623,8918.96816,-2094010.676,5629.1741147,1526193.4784
BEN,RI,gfdl,2030,best,-0.176364763,77903.821198,3010127.0273,-79186.16355,-1252495.709,312.8667518,9374.0447737,10945.41409,-2988685.089,-391745.1221,2127934.5023
BEN,RI,gfdl,2050,best,-0.002659423,25773.792894,3267864.9562,10674.488557,-1301969.039,374.891533,11232.417615,13133.6985,-4193204.406,178076.61907,2713158.7481
BEN,RI,hadgem,2005,best,-0.132965194,138404.30614,1384043.0614,-37015.77687,-370157.7687,205.4619501,6156.0057417,7133.42659,-929458.4968,-319781.346,879082.07406
