ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUT,WH,gfdl,2050,best,-0.010075051,567145.58899,11596610.211,-3479043.28,-130329729.8,12730.289854,243289.35697,251503.17544,-115693672,-14636057.81,0
AUT,WH,hadgem,2005,best,-0.053158867,810171.74351,8101717.4351,-46239742.54,-462397425.4,143177.59926,270166.47519,279213.69732,-480201264.1,17803838.671,0
AUT,WH,hadgem,2020,best,,0,8101717.4351,-24010063.2,-462397425.4,138033.75012,260464.36138,270204.96146,-480201264.1,17803838.671,0
AUT,WH,hadgem,2030,best,-0.012295449,4171950.9141,49821226.577,-19697832.67,-606265008.1,133673.14763,252278.45888,262155.07174,-640635780.1,34370771.958,0
AUT,WH,hadgem,2050,best,-0.008717296,11438814.192,164209368.5,-15843532.16,-666033206.3,130863.51955,247095.77402,257399.29299,-722624875.5,56591669.23,0
AZE,RI,gfdl,2005,best,-0.157047037,356527.26787,3565272.6787,-269973.2051,-2699732.051,470.1458477,1742.622428,2115.49516,-4257954.227,-254516.8128,1812738.9895
AZE,RI,gfdl,2020,best,-0.473144175,159587.43134,5161146.9921,-1273817.936,-12948417.14,538.8053872,1997.1129319,2459.71883,-3536919.915,471644.74935,-9883141.977
AZE,RI,gfdl,2030,best,-0.452666543,275842.44733,7919571.4655,-1676268.124,-24626492.37,610.7408587,2263.7458638,2808.39138,2321529.1556,1541688.441,-28489709.96
AZE,RI,gfdl,2050,best,-0.105490391,263695.6093,10556527.558,210695.3868,-24971787.51,694.4458775,2574.0032954,3215.75323,-174293.1432,1219610.3877,-26017104.76
AZE,RI,hadgem,2005,best,-0.118062119,33250.687571,332506.87571,-70127.39032,-701273.9032,123.6905597,1708.3895467,2107.10769,-724439.4142,-488084.558,511250.06904
AZE,RI,hadgem,2020,best,-0.131480952,88752.09434,1220027.8191,-33902.84462,-1058725.522,139.8381655,1931.4170875,2408.50981,-1485725.173,-542016.5513,969016.20252
AZE,RI,hadgem,2030,best,-0.122476479,106361.52811,2283643.1002,-22216.51259,-1276809.911,156.5171568,2161.7840171,2708.541,-2222466.655,-598790.2079,1544446.9514
AZE,RI,hadgem,2050,best,-0.155821529,82990.328531,3113546.3855,-44401.37664,-1873985.2,175.1578762,2419.2459448,3035.67741,-3167504.236,-737355.6847,2030874.7209
AZE,WH,gfdl,2005,best,-0.029337274,40835027.211,408350272.11,-38212704.7,-382127047,340525.96785,564105.63652,570600.864,-323246470.5,-58880576.48,0
AZE,WH,gfdl,2020,best,-0.010281378,24305024.193,651400514.03,-21327770.59,-496054499.6,327907.65442,543202.49727,549452.092,-447792434.2,-48262065.31,0
AZE,WH,gfdl,2030,best,-0.024429706,8343827.4448,734838788.48,-43201699.69,-873918628.2,315049.69622,521902.36929,527812.667,-590459349,-283459279.2,0
AZE,WH,gfdl,2050,best,-0.029034365,72505757.015,1459896358.6,-38746800.3,-1132492394,301431.19252,499342.34325,503011.486,-615420149.4,-517072244.9,0
AZE,WH,hadgem,2005,best,-0.027120825,45039747.954,450397479.54,-57899834.23,-578998342.3,482610.02353,676663.15466,688787.17,-554166271.2,-24832071.06,0
AZE,WH,hadgem,2020,best,-0.012433073,16835832.202,618755801.56,-47223485.27,-865932136.2,475207.96754,667189.06662,680545.2394,-737730424.9,-128201711.2,0
AZE,WH,hadgem,2030,best,-0.010096063,33480786.782,953563669.38,-37130167.35,-1079100504,469543.09646,660336.21045,674305.3235,-869395679.5,-209704825,0
AZE,WH,hadgem,2050,best,-0.018282548,101637428.57,1969937955.1,-41068954.62,-1332056295,466743.07879,657139.67293,672040.1383,-948882564.6,-383173730,0
BDI,RI,gfdl,2005,best,,0,0,0,0,12436.280788,21859.445607,25200.4925,0,0,0
BDI,RI,gfdl,2020,best,-0.021290894,17377488.596,173774885.96,5079755.5216,3715868.8658,15702.076982,27599.786749,31789.3158,-94163372.7,-55841296.37,153720537.94
BDI,RI,gfdl,2030,best,-0.136984352,23372912.486,407504010.82,-876498.2777,-83028730.31,19701.814196,34630.187524,39781.9016,-258214483.7,-162603191.2,337788944.51
BDI,RI,gfdl,2050,best,-0.125624034,14908055.717,556584568,-8308345.15,-225841525.1,24214.68151,42562.525113,48619.4695,-423925102.6,-264882954.5,462966532.02
BDI,RI,hadgem,2005,best,,0,0,0,0,12517.212842,22001.701147,25217.3024,0,0,0
BDI,RI,hadgem,2020,best,-0.116351669,20679614.483,206796144.83,1368255.8933,-57236602.42,15979.955859,28088.218807,32040.9278,-141838322.7,-61352700.83,145954421.12
BDI,RI,hadgem,2030,best,-0.215732427,23086007.526,437656220.08,-4661735.364,-194298218.8,20150.895929,35419.545524,40286.8734,-348423878.1,-182133224.6,336258883.92
BDI,RI,hadgem,2050,best,-0.245038322,20489439.575,642550615.83,-12802646.84,-413793262.3,25073.275372,44071.688998,49775.9498,-586523270.9,-324635356.5,497365365.16
BDI,WH,gfdl,2005,best,-0.141951803,276821.31493,2768213.1493,-2021088.999,-20210889.99,10715.663776,10823.902804,11009.7789,-4518438.226,-15692451.76,0
