ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUT,WH,hadgem,2005,best,-0.053597329,620012.01817,6200120.1817,-36907106.92,-369071069.2,110921.68966,276634.40297,279213.69633,-368666365.2,-404703.933,0
AUT,WH,hadgem,2020,best,0.0028117699,1994372.3107,26143843.288,-16936117.5,-341004463.3,107160.2385,267243.18175,270204.96307,-342477168.8,1472705.4897,0
AUT,WH,hadgem,2030,best,0.0163768877,2818112.4085,54324967.373,-4785799.75,-197599203.5,103839.23852,258919.14639,262155.07156,-226820867.3,29221663.743,0
AUT,WH,hadgem,2050,best,-0.014491856,2423683.1944,78561799.317,-7630278.241,-298035875.8,101908.60938,253995.59762,257399.29336,-334606342.8,36570467.032,0
AZE,MZ,gfdl,2005,best,-0.022614085,32102596.715,321025967.15,-2652947.239,-26529472.39,26219.134601,37834.249258,34894.807893,-43862427.26,17332954.866,0
AZE,MZ,gfdl,2020,best,-0.002949585,45527145.204,776297419.18,-644121.8533,-11134445.77,30929.998714,44632.033004,41341.84211,-44052364.2,32917918.432,0
AZE,MZ,gfdl,2030,best,0.0448286018,54543853.499,1321735954.2,3138603.3712,76154512.927,36684.447338,52935.710716,49195.002633,17775841.174,58378671.753,0
AZE,MZ,gfdl,2050,best,0.0402052619,46954093.678,1791276891,4645221.5815,164927131.71,43257.665943,62420.874697,58150.292255,80128325.52,84798806.188,0
AZE,MZ,hadgem,2005,best,-0.027212693,31234558.453,312345584.53,-2385345.259,-23853452.59,26242.600334,37868.110344,35318.833506,-41650755.69,17797303.101,0
AZE,MZ,hadgem,2020,best,-0.000044333,37357655.382,685922138.36,-499013.0379,-6998979.758,31088.257678,44860.400919,42003.574698,-39612304.96,32613325.2,0
AZE,MZ,hadgem,2030,best,0.0286691478,45016569.732,1136087835.7,1573261.3912,53563924.285,36644.999515,52878.787452,49660.981803,7826977.7583,45736946.527,0
AZE,MZ,hadgem,2050,best,0.0275527903,45542934.853,1591517184.2,4214364.0341,133452418.38,42519.584829,61355.822578,57790.314258,60762442.017,72689976.363,0
AZE,RI,gfdl,2005,best,0.1978446261,45612.152563,456121.52563,215876.99889,2158769.9889,218.9779978,2029.1360887,2115.4951757,1375668.4445,-66871.70949,849973.25387
AZE,RI,gfdl,2020,best,0.043558026,44071.693415,896838.45978,209762.96802,3274100.8576,253.9362018,2353.0725312,2459.7188058,786739.26604,-259455.797,2746817.3886
AZE,RI,gfdl,2030,best,0.1425251788,86589.681681,1762735.2766,236124.56011,5825387.2408,289.8140118,2685.5304018,2808.391369,1465170.0721,-226266.9174,4586484.0861
AZE,RI,gfdl,2050,best,-0.085979089,116745.06412,2930185.9178,129059.99973,5985979.7519,331.3221131,3070.1607624,3215.7532509,446883.4478,-328021.2632,5867117.5673
AZE,RI,hadgem,2005,best,-0.10918596,37268.966492,372689.66492,-122082.6671,-1220826.671,217.8390485,2018.5821384,2107.1076801,-1099603.108,-1120322.887,999099.32436
AZE,RI,hadgem,2020,best,-0.131480952,157701.96457,1949709.3106,-49665.31849,-1832095.391,248.4758651,2302.4749085,2408.5098139,-2428437.287,-1216153.654,1812495.5501
AZE,RI,hadgem,2030,best,0.0359545992,48667.330516,2436382.6157,-10731.29048,-1279990.23,279.5174484,2590.1184046,2708.5410079,-2653528.832,-1134674.317,2508212.9198
AZE,RI,hadgem,2050,best,0.0064091734,56912.25723,3005505.188,2027.8704684,-947645.6732,313.2926069,2903.0922815,3035.6774145,-3121950.64,-1129499.758,3303804.7255
AZE,WH,gfdl,2005,best,0.014437165,24820218.023,248202180.23,41562672.8,415626728,425260.86801,681531.4017,685252.21294,310212420.95,105414307.05,0
AZE,WH,gfdl,2020,best,0.0754970008,21357948.788,461781668.11,127680959.58,2049888449.8,410125.88526,659183.26744,663515.30942,1335329093.9,714559355.88,0
AZE,WH,gfdl,2030,best,-0.037035631,14618561.731,607967285.41,-47094149.2,1318623850.1,394770.64605,636468.67232,641155.57485,1612508979.3,-293885129.2,0
AZE,WH,gfdl,2050,best,0.0028416517,23581247.041,843779755.83,8880990.6605,1416500465.4,377803.48058,611061.21652,614988.76296,2162100917.4,-745600452,0
AZE,WH,hadgem,2005,best,0.011181952,30075871.118,300758711.18,35439058.882,354390588.82,428508.46354,684155.01418,688787.17061,357128975.01,-2738386.189,0
AZE,WH,hadgem,2020,best,-0.007690393,15670768.234,457466393.52,241800.02164,192200378.67,422678.49301,674742.09529,680545.23912,385041529.28,-192841150.6,0
AZE,WH,hadgem,2030,best,0.0015288975,20809670.671,665563100.22,-15649261.77,255018240.15,418204.43267,667426.19066,674305.32333,906528012.74,-651509772.6,0
AZE,WH,hadgem,2050,best,-0.008496677,20284177.167,868404871.9,1998331.5083,402631845.11,416345.23472,664330.50478,672040.13851,1378877736.8,-976245891.7,0
BDI,RI,gfdl,2005,best,0.1937093976,2652702.4887,26527024.887,10017436.263,100174362.63,9020.9876697,24671.513735,25200.492552,23819465.957,17654085.389,58700811.281
BDI,RI,gfdl,2020,best,0.1170977216,3591304.616,62440071.046,9211070.2843,171031884.69,11342.75245,31021.311983,31789.31567,5132570.359,36419673.347,129479640.99
BDI,RI,gfdl,2030,best,0.1128486121,3415825.7895,96598328.942,8692009.9489,246458364.37,14142.698158,38678.888015,39781.901622,-9541574.185,57803223.666,198196714.88
BDI,RI,gfdl,2050,best,0.0236352572,784887.82145,104447207.16,3845736.4412,273380971.38,17249.986986,47177.017246,48619.469459,-28101775.44,71964758.904,229517987.92
BDI,RI,hadgem,2005,best,0.1358417821,2013243.181,20132431.81,3836986.5921,38369865.921,5635.9446615,24765.970675,25217.302334,-17792309.99,13732023.689,42430152.227
BDI,RI,hadgem,2020,best,0.0795055812,2915352.6251,49285958.061,2706986.2069,57156407.664,7177.8477074,31541.538552,32040.927769,-52151260.64,18302948.186,91004720.12
BDI,RI,hadgem,2030,best,0.1348591832,1301200.5865,62297963.925,4747373.0094,107806262.35,9013.3213828,39607.140674,40286.873616,-73462704.08,56696628.688,124572337.74
BDI,RI,hadgem,2050,best,-0.227276622,8644896.518,148746929.11,-2952791.299,35823605.862,11145.350005,48975.89099,49775.949763,-154556596.8,-4351799.55,194732002.18
BDI,WH,gfdl,2005,best,-0.087904785,261756.69706,2617566.9706,-155865.4287,-1558654.287,4362.6116177,11016.695735,11009.778781,-4387540.822,2828886.5351,0
BDI,WH,gfdl,2020,best,-0.048949414,493545.07826,7553017.7533,165441.48667,1005066.6029,4760.8850024,12022.436581,12021.367243,-6956469.598,7961536.2008,0
BDI,WH,gfdl,2030,best,-0.014585043,422657.08999,11779588.653,167168.99495,4431187.5912,5246.7776659,13249.438226,13246.973897,-7803057.839,12234245.43,0
BDI,WH,gfdl,2050,best,-0.019523333,560262.21803,17382210.833,96463.51217,7343691.0994,5700.3423338,14394.803521,14388.895546,-7806919.27,15150610.369,0
BDI,WH,hadgem,2005,best,-0.07275466,235792.80454,2357928.0454,-143878.3466,-1438783.466,4355.0122245,10997.505349,11031.72971,-4288650.14,2849866.6741,0
BDI,WH,hadgem,2020,best,-0.047966136,523670.20924,7594630.1378,165766.5686,1079830.0928,4799.4214701,12119.750891,12169.679774,-6855404.534,7935234.6272,0
BDI,WH,hadgem,2030,best,-0.00513566,372162.94785,11316259.616,155347.93039,4450775.8243,5433.035735,13719.786875,13788.549277,-7556907.16,12007682.985,0
BDI,WH,hadgem,2050,best,-0.011137663,444784.75519,15764107.168,165760.69186,7639612.7814,6124.4028254,15465.663323,15549.495812,-8034236.162,15673848.944,0
BEL,MZ,gfdl,2005,best,-0.058933507,9805691.6604,98056916.604,-18506723.94,-185067239.4,33483.27316,48316.411486,48206.399915,-194541547.4,9474308.0599,0
BEL,MZ,gfdl,2020,best,-0.065175157,3105146.1006,129108377.61,-23880790.46,-401036238.1,31201.502793,45023.813553,45052.772556,-343405283.1,-57630955.01,0
BEL,MZ,gfdl,2030,best,-0.041630078,2480818.2273,153916559.88,-15371404.1,-544034318.4,30693.51375,44290.784632,44384.578398,-499033983.5,-45000334.83,0
BEL,MZ,gfdl,2050,best,0.0087813621,5496197.9831,208878539.71,-9930094.861,-503350154.3,30289.118472,43707.241662,43850.811186,-478731827.8,-24618326.49,0
BEL,MZ,hadgem,2005,best,-0.054847782,25278811.257,252788112.57,-12326475.7,-123264757,34232.925777,49398.161295,48334.363887,-152454276.5,29189519.48,0
BEL,MZ,hadgem,2020,best,-0.062842771,11562091.617,368409028.74,-19483010.89,-306496442.8,31880.212002,46003.191921,45184.578458,-281711706.8,-24784735.97,0
BEL,MZ,hadgem,2030,best,-0.022808619,8873786.6721,457146895.46,-9020162.592,-357450072.8,30980.241665,44704.533428,44023.667743,-363695566.4,6245493.584,0
BEL,MZ,hadgem,2050,best,0.0090318226,14966642.624,606813321.7,-6036451.561,-294203013.8,30015.336035,43312.173212,42749.382531,-320111989.1,25908975.237,0
BEL,WH,gfdl,2005,best,-0.050985625,3777977.941,37779779.41,-45348186.45,-453481864.5,113444.31915,211768.94003,213112.72949,-426050698.6,-27431165.83,0
BEL,WH,gfdl,2020,best,-0.032084824,4484069.083,82620470.24,-34710070.19,-713173230,106475.48701,198760.07182,200346.34688,-677282724.5,-35890505.45,0
BEL,WH,gfdl,2030,best,-0.009639287,6801177.191,150632242.15,-23397333.9,-769326221,100280.66873,187196.07188,188840.25391,-749193564.7,-20132656.26,0
BEL,WH,gfdl,2050,best,-0.014956536,6954571.9839,220177961.99,-18292177.7,-859227364.1,94882.457023,177119.11449,178772.91883,-874897241.1,15669876.988,0
BEL,WH,hadgem,2005,best,-0.044272213,4604423.2863,46044232.863,-36774313.64,-367743136.4,109756.36485,210712.53507,212719.51137,-363268705.4,-4474430.962,0
BEL,WH,hadgem,2020,best,-0.028436265,6279552.5146,108839758.01,-26601239.11,-581962589.1,102821.42689,197398.69798,199571.9278,-622951534.1,40988944.991,0
BEL,WH,hadgem,2030,best,-0.006019512,10881958.506,217659343.06,-19355475.3,-595379374.9,97749.214919,187660.96073,189945.70931,-664220350.3,68840975.383,0
BEL,WH,hadgem,2050,best,-0.006566479,10356872.33,321228066.37,-13611016.92,-612341598.5,94432.619501,181293.69238,183598.58889,-726763206.2,114421607.73,0
BEN,MZ,gfdl,2005,best,-0.257472084,54296415.505,542964155.05,-34992621.61,-349926216.1,184275.18765,433285.49132,427124.72758,-352308668.4,2382452.2652,0
BEN,MZ,gfdl,2020,best,-0.101452988,48452032.303,1027484478.1,-17738378.24,-361128545.3,200926.59738,472391.12514,466342.90886,-372254430.4,11125885.103,0
BEN,MZ,gfdl,2030,best,-0.158970406,65834066.892,1685825147,-16115983.63,-477460860.1,216880.29023,509842.73536,503799.48163,-491140363.4,13679503.324,0
BEN,MZ,gfdl,2050,best,-0.070222387,47005206.444,2155877211.5,-10003765.32,-406567891.6,228035.71029,536016.93822,530087.52767,-426946322.3,20378430.693,0
